customer_id,category,spend,income_group,adjusted_income,spend_per_month,income_utilization_pct,utilization_group
ATQCUS3130,Health & Wellness,27938,High,55595,2328.17,4.19,Very Low
ATQCUS3131,Health & Wellness,24399,High,52422,2033.25,3.88,Very Low
ATQCUS3132,Health & Wellness,24085,High,46980,2007.08,4.27,Very Low
ATQCUS3133,Health & Wellness,16381,Low,25255,1365.08,5.41,Low
ATQCUS3134,Health & Wellness,16882,Low,25923,1406.83,5.43,Low
ATQCUS3135,Health & Wellness,17790,High,38845,1482.5,3.82,Very Low
ATQCUS3136,Health & Wellness,19503,Low,37818,1625.25,4.3,Very Low
ATQCUS3137,Entertainment,43308,High,49501,3609.0,7.29,High
ATQCUS3138,Entertainment,47536,High,50075,3961.33,7.91,High
ATQCUS3139,Entertainment,42909,High,45367,3575.75,7.88,High
ATQCUS3140,Entertainment,43610,High,46579,3634.17,7.8,High
ATQCUS3141,Entertainment,43162,High,49893,3596.83,7.21,High
ATQCUS3142,Entertainment,43896,High,49500,3658.0,7.39,High
ATQCUS3143,Entertainment,45583,High,47866,3798.58,7.94,High
ATQCUS3144,Entertainment,41663,High,48123,3471.92,7.21,High
ATQCUS3145,Entertainment,46112,High,49110,3842.67,7.82,High
ATQCUS3146,Entertainment,50985,High,48918,4248.75,8.69,High
ATQCUS3147,Entertainment,40775,High,46791,3397.92,7.26,High
ATQCUS3148,Entertainment,47090,High,47579,3924.17,8.25,High
ATQCUS3149,Entertainment,47253,High,49689,3937.75,7.92,High
ATQCUS3150,Entertainment,47816,High,48491,3984.67,8.22,High
ATQCUS3151,Entertainment,43813,High,47466,3651.08,7.69,High
ATQCUS3152,Entertainment,44596,High,50307,3716.33,7.39,High
ATQCUS3153,Entertainment,37069,High,47444,3089.08,6.51,Low
ATQCUS3154,Entertainment,44175,High,46729,3681.25,7.88,High
ATQCUS3155,Entertainment,42206,High,48657,3517.17,7.23,High
ATQCUS3156,Entertainment,41165,High,48310,3430.42,7.1,High
ATQCUS3157,Entertainment,42010,High,47148,3500.83,7.43,High
ATQCUS3158,Entertainment,45943,High,48409,3828.58,7.91,High
ATQCUS3159,Entertainment,40120,High,46971,3343.33,7.12,High
ATQCUS3160,Entertainment,47153,High,48707,3929.42,8.07,High
ATQCUS3161,Entertainment,45970,High,46246,3830.83,8.28,High
ATQCUS3162,Entertainment,45889,High,49183,3824.08,7.78,High
ATQCUS3163,Entertainment,45927,High,48794,3827.25,7.84,High
ATQCUS3164,Entertainment,42268,High,47097,3522.33,7.48,High
ATQCUS3165,Entertainment,44932,High,48992,3744.33,7.64,High
ATQCUS3166,Entertainment,41809,High,45613,3484.08,7.64,High
ATQCUS3167,Entertainment,46360,High,47939,3863.33,8.06,High
ATQCUS3168,Entertainment,44851,High,48205,3737.58,7.75,High
ATQCUS3169,Entertainment,43311,High,50338,3609.25,7.17,High
ATQCUS3170,Entertainment,47145,High,47507,3928.75,8.27,High
ATQCUS3171,Entertainment,38076,High,46101,3173.0,6.88,Low
ATQCUS3172,Entertainment,49655,High,48160,4137.92,8.59,High
ATQCUS3173,Entertainment,38774,High,47355,3231.17,6.82,Low
ATQCUS3174,Entertainment,19879,Low,30264,1656.58,5.47,Low
ATQCUS3175,Entertainment,24305,Low,30763,2025.42,6.58,Low
ATQCUS3176,Entertainment,24981,Low,29739,2081.75,7.0,High
ATQCUS3177,Entertainment,23419,Low,30745,1951.58,6.35,Low
ATQCUS3178,Entertainment,20474,Low,27591,1706.17,6.18,Low
ATQCUS3179,Entertainment,20604,Low,29687,1717.0,5.78,Low
ATQCUS3180,Entertainment,22444,Low,28994,1870.33,6.45,Low
ATQCUS3181,Entertainment,20347,Low,30654,1695.58,5.53,Low
ATQCUS3182,Entertainment,19690,Low,29971,1640.83,5.47,Low
ATQCUS3183,Entertainment,23572,Low,30189,1964.33,6.51,Low
ATQCUS3184,Entertainment,19394,Low,28857,1616.17,5.6,Low
ATQCUS3185,Entertainment,22100,Low,29535,1841.67,6.24,Low
ATQCUS3186,Entertainment,20938,Low,29955,1744.83,5.82,Low
ATQCUS3187,Entertainment,22542,Low,30372,1878.5,6.18,Low
ATQCUS3188,Entertainment,22783,Low,29106,1898.58,6.52,Low
ATQCUS3189,Entertainment,23014,Low,30212,1917.83,6.35,Low
ATQCUS3190,Entertainment,22069,Low,31296,1839.08,5.88,Low
ATQCUS3191,Entertainment,23579,Low,30704,1964.92,6.4,Low
ATQCUS3192,Entertainment,25179,Low,29461,2098.25,7.12,High
ATQCUS3193,Entertainment,24586,Low,31065,2048.83,6.6,Low
ATQCUS3194,Entertainment,25200,Low,29603,2100.0,7.09,High
ATQCUS3195,Entertainment,23363,Low,30616,1946.92,6.36,Low
ATQCUS3196,Entertainment,24788,Low,30491,2065.67,6.77,Low
ATQCUS3197,Entertainment,20519,Low,28747,1709.92,5.95,Low
ATQCUS3198,Entertainment,22482,Low,28382,1873.5,6.6,Low
ATQCUS3199,Entertainment,20774,Low,29246,1731.17,5.92,Low
ATQCUS3200,Entertainment,39965,High,58488,3330.42,5.69,Low
ATQCUS3201,Entertainment,33019,High,54702,2751.58,5.03,Very Low
ATQCUS3202,Entertainment,28277,High,55542,2356.42,4.24,Very Low
ATQCUS3203,Entertainment,31866,High,54651,2655.5,4.86,Very Low
ATQCUS3204,Entertainment,27535,High,51122,2294.58,4.49,Very Low
ATQCUS3205,Entertainment,29388,High,54791,2449.0,4.47,Very Low
ATQCUS3206,Entertainment,29280,High,53338,2440.0,4.57,Very Low
ATQCUS3207,Entertainment,27819,High,50101,2318.25,4.63,Very Low
ATQCUS3208,Entertainment,32496,High,53246,2708.0,5.09,Very Low
ATQCUS3209,Entertainment,34974,High,51496,2914.5,5.66,Low
ATQCUS3210,Entertainment,29411,High,52029,2450.92,4.71,Very Low
ATQCUS3211,Entertainment,32845,High,54274,2737.08,5.04,Very Low
ATQCUS3212,Entertainment,30754,High,55922,2562.83,4.58,Very Low
ATQCUS3213,Entertainment,33199,High,54508,2766.58,5.08,Very Low
ATQCUS3214,Entertainment,29941,High,54534,2495.08,4.58,Very Low
ATQCUS3215,Entertainment,32715,High,55384,2726.25,4.92,Very Low
ATQCUS3216,Entertainment,30550,High,50647,2545.83,5.03,Very Low
ATQCUS3217,Entertainment,29867,High,51281,2488.92,4.85,Very Low
ATQCUS3218,Entertainment,19949,Low,27104,1662.42,6.13,Low
ATQCUS3219,Entertainment,20122,Low,26883,1676.83,6.24,Low
ATQCUS3220,Entertainment,18628,Low,28064,1552.33,5.53,Low
ATQCUS3221,Entertainment,23213,Low,27378,1934.42,7.07,High
ATQCUS3222,Entertainment,22092,Low,28332,1841.0,6.5,Low
ATQCUS3223,Entertainment,20906,Low,27252,1742.17,6.39,Low
ATQCUS3224,Entertainment,19273,Low,25289,1606.08,6.35,Low
ATQCUS3225,Entertainment,22341,Low,28675,1861.75,6.49,Low
ATQCUS3226,Entertainment,21970,Low,28105,1830.83,6.51,Low
ATQCUS3227,Entertainment,21806,Low,28288,1817.17,6.42,Low
ATQCUS3228,Entertainment,22370,Low,26403,1864.17,7.06,High
ATQCUS3229,Entertainment,20694,Low,25672,1724.5,6.72,Low
ATQCUS3230,Entertainment,23794,Low,29171,1982.83,6.8,Low
ATQCUS3231,Entertainment,21104,Low,27763,1758.67,6.33,Low
ATQCUS3232,Entertainment,21970,Low,27139,1830.83,6.75,Low
ATQCUS3233,Entertainment,23686,Low,27854,1973.83,7.09,High
ATQCUS3234,Entertainment,19094,Low,26374,1591.17,6.03,Low
ATQCUS3235,Entertainment,24340,Low,27376,2028.33,7.41,High
ATQCUS3236,Entertainment,19466,Low,26911,1622.17,6.03,Low
ATQCUS3237,Entertainment,24539,Low,27045,2044.92,7.56,High
ATQCUS3238,Entertainment,25301,Low,27874,2108.42,7.56,High
ATQCUS3239,Entertainment,23394,Low,28069,1949.5,6.95,High
ATQCUS3240,Entertainment,22365,High,41098,1863.75,4.53,Very Low
ATQCUS3241,Entertainment,21824,High,42280,1818.67,4.3,Very Low
ATQCUS3242,Entertainment,20115,High,39481,1676.25,4.25,Very Low
ATQCUS3243,Entertainment,20964,High,39415,1747.0,4.43,Very Low
ATQCUS3244,Entertainment,22176,High,41022,1848.0,4.5,Very Low
ATQCUS3245,Entertainment,20226,High,39259,1685.5,4.29,Very Low
ATQCUS3246,Entertainment,21465,High,39501,1788.75,4.53,Very Low
ATQCUS3247,Entertainment,19437,Low,38673,1619.75,4.19,Very Low
ATQCUS3248,Entertainment,22235,High,39666,1852.92,4.67,Very Low
ATQCUS3249,Entertainment,36011,High,46453,3000.92,6.46,Low
ATQCUS3250,Entertainment,37755,High,49018,3146.25,6.42,Low
ATQCUS3251,Entertainment,41970,High,50373,3497.5,6.94,High
ATQCUS3252,Entertainment,43339,High,50407,3611.58,7.16,High
ATQCUS3253,Entertainment,40838,High,46360,3403.17,7.34,High
ATQCUS3254,Entertainment,37310,High,46423,3109.17,6.7,Low
ATQCUS3255,Entertainment,39216,High,49375,3268.0,6.62,Low
ATQCUS3256,Entertainment,42173,High,46586,3514.42,7.54,High
ATQCUS3257,Entertainment,40749,High,49635,3395.75,6.84,Low
ATQCUS3258,Entertainment,36480,High,47333,3040.0,6.42,Low
ATQCUS3259,Entertainment,41316,High,47026,3443.0,7.32,High
ATQCUS3260,Entertainment,40295,High,48305,3357.92,6.95,High
ATQCUS3261,Entertainment,39609,High,49072,3300.75,6.73,Low
ATQCUS3262,Entertainment,39532,High,48293,3294.33,6.82,Low
ATQCUS3263,Entertainment,44512,High,48298,3709.33,7.68,High
ATQCUS3264,Entertainment,42771,High,46616,3564.25,7.65,High
ATQCUS3265,Entertainment,46855,High,47817,3904.58,8.17,High
ATQCUS3266,Entertainment,36694,High,48534,3057.83,6.3,Low
ATQCUS3267,Entertainment,24708,Low,31001,2059.0,6.64,Low
ATQCUS3268,Entertainment,19769,Low,28985,1647.42,5.68,Low
ATQCUS3269,Entertainment,19504,Low,29448,1625.33,5.52,Low
ATQCUS3270,Entertainment,19652,Low,29124,1637.67,5.62,Low
ATQCUS3271,Entertainment,18817,Low,27707,1568.08,5.66,Low
ATQCUS3272,Entertainment,21237,Low,29818,1769.75,5.94,Low
ATQCUS3273,Entertainment,18875,Low,28058,1572.92,5.61,Low
ATQCUS3274,Entertainment,18899,Low,29762,1574.92,5.29,Very Low
ATQCUS3275,Entertainment,20144,Low,28892,1678.67,5.81,Low
ATQCUS3276,Entertainment,20300,Low,29187,1691.67,5.8,Low
ATQCUS3277,Entertainment,20078,Low,30874,1673.17,5.42,Low
ATQCUS3278,Entertainment,26319,High,52754,2193.25,4.16,Very Low
ATQCUS3279,Entertainment,35138,High,53977,2928.17,5.42,Low
ATQCUS3280,Entertainment,27404,High,54423,2283.67,4.2,Very Low
ATQCUS3281,Entertainment,25715,High,52320,2142.92,4.1,Very Low
ATQCUS3282,Entertainment,28651,High,53283,2387.58,4.48,Very Low
ATQCUS3283,Entertainment,28510,High,56785,2375.83,4.18,Very Low
ATQCUS3284,Entertainment,27109,High,53588,2259.08,4.22,Very Low
ATQCUS3285,Entertainment,29527,High,51007,2460.58,4.82,Very Low
ATQCUS3286,Entertainment,31667,High,54773,2638.92,4.82,Very Low
ATQCUS3287,Entertainment,29761,High,54503,2480.08,4.55,Very Low
ATQCUS3288,Entertainment,19800,Low,25602,1650.0,6.44,Low
ATQCUS3289,Entertainment,20664,Low,27663,1722.0,6.22,Low
ATQCUS3290,Entertainment,19659,Low,27315,1638.25,6.0,Low
ATQCUS3291,Entertainment,20553,Low,27080,1712.75,6.32,Low
ATQCUS3292,Entertainment,18988,Low,25862,1582.33,6.12,Low
ATQCUS3293,Entertainment,19086,Low,26140,1590.5,6.08,Low
ATQCUS3294,Entertainment,19457,Low,26735,1621.42,6.06,Low
ATQCUS3295,Entertainment,18084,Low,26809,1507.0,5.62,Low
ATQCUS3296,Entertainment,19775,High,40840,1647.92,4.04,Very Low
ATQCUS3297,Entertainment,19262,Low,38529,1605.17,4.17,Very Low
ATQCUS3298,Entertainment,22004,High,40780,1833.67,4.5,Very Low
ATQCUS3299,Entertainment,21790,High,41821,1815.83,4.34,Very Low
ATQCUS3300,Entertainment,18066,High,42478,1505.5,3.54,Very Low
ATQCUS3301,Entertainment,47621,High,51509,3968.42,7.7,High
ATQCUS3302,Entertainment,35916,High,48886,2993.0,6.12,Low
ATQCUS3303,Entertainment,33646,High,46282,2803.83,6.06,Low
ATQCUS3304,Entertainment,41447,High,50743,3453.92,6.81,Low
ATQCUS3305,Entertainment,42214,High,49581,3517.83,7.1,High
ATQCUS3306,Entertainment,36551,High,47055,3045.92,6.47,Low
ATQCUS3307,Entertainment,37881,High,46358,3156.75,6.81,Low
ATQCUS3308,Entertainment,42832,High,51380,3569.33,6.95,High
ATQCUS3309,Entertainment,33778,High,46132,2814.83,6.1,Low
ATQCUS3310,Entertainment,38875,High,50807,3239.58,6.38,Low
ATQCUS3311,Entertainment,38335,High,46345,3194.58,6.89,Low
ATQCUS3312,Entertainment,34752,High,48883,2896.0,5.92,Low
ATQCUS3313,Entertainment,40255,High,51084,3354.58,6.57,Low
ATQCUS3314,Entertainment,36715,High,46031,3059.58,6.65,Low
ATQCUS3315,Entertainment,34325,High,45584,2860.42,6.28,Low
ATQCUS3316,Entertainment,39935,High,50208,3327.92,6.63,Low
ATQCUS3317,Entertainment,39817,High,49814,3318.08,6.66,Low
ATQCUS3318,Entertainment,37475,High,48181,3122.92,6.48,Low
ATQCUS3319,Entertainment,20731,Low,28252,1727.58,6.11,Low
ATQCUS3320,Entertainment,19162,Low,30799,1596.83,5.18,Very Low
ATQCUS3321,Entertainment,18461,Low,29117,1538.42,5.28,Very Low
ATQCUS3322,Entertainment,20544,Low,29468,1712.0,5.81,Low
ATQCUS3323,Entertainment,18685,Low,28321,1557.08,5.5,Low
ATQCUS3324,Entertainment,20380,Low,32224,1698.33,5.27,Very Low
ATQCUS3325,Entertainment,17941,Low,29585,1495.08,5.05,Very Low
ATQCUS3326,Entertainment,19857,Low,30398,1654.75,5.44,Low
ATQCUS3327,Entertainment,19310,Low,30176,1609.17,5.33,Low
ATQCUS3328,Entertainment,21565,Low,29969,1797.08,6.0,Low
ATQCUS3329,Entertainment,17364,Low,28685,1447.0,5.04,Very Low
ATQCUS3330,Entertainment,27122,High,52206,2260.17,4.33,Very Low
ATQCUS3331,Entertainment,29095,High,55174,2424.58,4.39,Very Low
ATQCUS3332,Entertainment,24504,High,52334,2042.0,3.9,Very Low
ATQCUS3333,Entertainment,24822,High,53441,2068.5,3.87,Very Low
ATQCUS3334,Entertainment,26985,High,54165,2248.75,4.15,Very Low
ATQCUS3335,Entertainment,28657,High,54149,2388.08,4.41,Very Low
ATQCUS3336,Entertainment,26138,High,50673,2178.17,4.3,Very Low
ATQCUS3337,Entertainment,26013,High,52954,2167.75,4.09,Very Low
ATQCUS3338,Entertainment,28660,High,54156,2388.33,4.41,Very Low
ATQCUS3339,Entertainment,16923,Low,27034,1410.25,5.22,Very Low
ATQCUS3340,Entertainment,17561,Low,27161,1463.42,5.39,Low
ATQCUS3341,Entertainment,20069,Low,27759,1672.42,6.02,Low
ATQCUS3342,Entertainment,19400,Low,27794,1616.67,5.82,Low
ATQCUS3343,Entertainment,17798,Low,26316,1483.17,5.64,Low
ATQCUS3344,Entertainment,19568,Low,28776,1630.67,5.67,Low
ATQCUS3345,Entertainment,16707,Low,24888,1392.25,5.59,Low
ATQCUS3346,Entertainment,19921,Low,27963,1660.08,5.94,Low
ATQCUS3347,Entertainment,16539,Low,25653,1378.25,5.37,Low
ATQCUS3348,Entertainment,17675,Low,28442,1472.92,5.18,Very Low
ATQCUS3349,Entertainment,18432,Low,27729,1536.0,5.54,Low
ATQCUS3350,Entertainment,18205,Low,28376,1517.08,5.35,Low
ATQCUS3351,Entertainment,19046,Low,27810,1587.17,5.71,Low
ATQCUS3352,Entertainment,18895,Low,28163,1574.58,5.59,Low
ATQCUS3353,Entertainment,19209,High,42578,1600.75,3.76,Very Low
ATQCUS3354,Entertainment,17298,High,41171,1441.5,3.5,Very Low
ATQCUS3355,Entertainment,16317,High,39450,1359.75,3.45,Very Low
ATQCUS3356,Entertainment,17936,High,42435,1494.67,3.52,Very Low
ATQCUS3357,Entertainment,25173,High,51083,2097.75,4.11,Very Low
ATQCUS3358,Entertainment,26666,High,48985,2222.17,4.54,Very Low
ATQCUS3359,Entertainment,25352,High,49377,2112.67,4.28,Very Low
ATQCUS3360,Entertainment,22371,High,46827,1864.25,3.98,Very Low
ATQCUS3361,Entertainment,27486,High,50593,2290.5,4.53,Very Low
ATQCUS3362,Entertainment,24113,High,46929,2009.42,4.28,Very Low
ATQCUS3363,Entertainment,27513,High,48072,2292.75,4.77,Very Low
ATQCUS3364,Entertainment,27191,High,47058,2265.92,4.82,Very Low
ATQCUS3365,Entertainment,25307,High,48085,2108.92,4.39,Very Low
ATQCUS3366,Entertainment,27577,High,49222,2298.08,4.67,Very Low
ATQCUS3367,Entertainment,24784,High,46648,2065.33,4.43,Very Low
ATQCUS3368,Entertainment,23537,High,47939,1961.42,4.09,Very Low
ATQCUS3369,Entertainment,15055,Low,31412,1254.58,3.99,Very Low
ATQCUS3370,Entertainment,12606,Low,29036,1050.5,3.62,Very Low
ATQCUS3371,Entertainment,12204,Low,28657,1017.0,3.55,Very Low
ATQCUS3372,Entertainment,13998,Low,29795,1166.5,3.92,Very Low
ATQCUS3373,Entertainment,14581,Low,31892,1215.08,3.81,Very Low
ATQCUS3374,Entertainment,17383,Low,29736,1448.58,4.87,Very Low
ATQCUS3375,Entertainment,15891,Low,31128,1324.25,4.25,Very Low
ATQCUS3376,Entertainment,15446,Low,32323,1287.17,3.98,Very Low
ATQCUS3377,Entertainment,12090,Low,28822,1007.5,3.5,Very Low
ATQCUS3378,Entertainment,12403,Low,29376,1033.58,3.52,Very Low
ATQCUS3379,Entertainment,13895,Low,29755,1157.92,3.89,Very Low
ATQCUS3380,Entertainment,11865,Low,30445,988.75,3.25,Very Low
ATQCUS3381,Entertainment,14930,Low,30521,1244.17,4.08,Very Low
ATQCUS3382,Entertainment,14617,Low,30387,1218.08,4.01,Very Low
ATQCUS3383,Entertainment,18479,High,51187,1539.92,3.01,Very Low
ATQCUS3384,Entertainment,17663,High,56278,1471.92,2.62,Very Low
ATQCUS3385,Entertainment,20179,High,58221,1681.58,2.89,Very Low
ATQCUS3386,Entertainment,18166,High,54141,1513.83,2.8,Very Low
ATQCUS3387,Entertainment,19025,High,55284,1585.42,2.87,Very Low
ATQCUS3388,Entertainment,18702,High,51984,1558.5,3.0,Very Low
ATQCUS3389,Entertainment,20138,High,54685,1678.17,3.07,Very Low
ATQCUS3390,Entertainment,19293,High,55814,1607.75,2.88,Very Low
ATQCUS3391,Entertainment,13113,Low,27899,1092.75,3.92,Very Low
ATQCUS3392,Entertainment,10934,Low,24816,911.17,3.67,Very Low
ATQCUS3393,Entertainment,12816,Low,26702,1068.0,4.0,Very Low
ATQCUS3394,Entertainment,13384,Low,26268,1115.33,4.25,Very Low
ATQCUS3395,Entertainment,13220,Low,28086,1101.67,3.92,Very Low
ATQCUS3396,Entertainment,13255,Low,26569,1104.58,4.16,Very Low
ATQCUS3397,Entertainment,11683,Low,26830,973.58,3.63,Very Low
ATQCUS3398,Entertainment,12545,Low,26420,1045.42,3.96,Very Low
ATQCUS3399,Entertainment,12246,Low,26421,1020.5,3.86,Very Low
ATQCUS3400,Entertainment,11333,High,39778,944.42,2.37,Very Low
ATQCUS3401,Entertainment,11364,High,40013,947.0,2.37,Very Low
ATQCUS3402,Entertainment,12783,High,40600,1065.25,2.62,Very Low
ATQCUS3403,Entertainment,13877,High,42599,1156.42,2.71,Very Low
ATQCUS3404,Entertainment,13402,High,42035,1116.83,2.66,Very Low
ATQCUS3405,Entertainment,14528,High,42178,1210.67,2.87,Very Low
ATQCUS3406,Entertainment,31036,High,49562,2586.33,5.22,Very Low
ATQCUS3407,Entertainment,33726,High,49010,2810.5,5.73,Low
ATQCUS3408,Entertainment,33953,High,51055,2829.42,5.54,Low
ATQCUS3409,Entertainment,26689,High,45920,2224.08,4.84,Very Low
ATQCUS3410,Entertainment,29413,High,49116,2451.08,4.99,Very Low
ATQCUS3411,Entertainment,31484,High,50695,2623.67,5.18,Very Low
ATQCUS3412,Entertainment,28402,High,47795,2366.83,4.95,Very Low
ATQCUS3413,Entertainment,29292,High,48157,2441.0,5.07,Very Low
ATQCUS3414,Entertainment,25945,High,45966,2162.08,4.7,Very Low
ATQCUS3415,Entertainment,28124,High,46043,2343.67,5.09,Very Low
ATQCUS3416,Entertainment,30530,High,49692,2544.17,5.12,Very Low
ATQCUS3417,Entertainment,32523,High,47682,2710.25,5.68,Low
ATQCUS3418,Entertainment,33724,High,48992,2810.33,5.74,Low
ATQCUS3419,Entertainment,32657,High,46666,2721.42,5.83,Low
ATQCUS3420,Entertainment,30332,High,46878,2527.67,5.39,Low
ATQCUS3421,Entertainment,33685,High,50655,2807.08,5.54,Low
ATQCUS3422,Entertainment,34755,High,48475,2896.25,5.97,Low
ATQCUS3423,Entertainment,15514,Low,30187,1292.83,4.28,Very Low
ATQCUS3424,Entertainment,19758,Low,31548,1646.5,5.22,Very Low
ATQCUS3425,Entertainment,14844,Low,29885,1237.0,4.14,Very Low
ATQCUS3426,Entertainment,15723,Low,29667,1310.25,4.42,Very Low
ATQCUS3427,Entertainment,18043,Low,29731,1503.58,5.06,Very Low
ATQCUS3428,Entertainment,14937,Low,28304,1244.75,4.4,Very Low
ATQCUS3429,Entertainment,15067,Low,30867,1255.58,4.07,Very Low
ATQCUS3430,Entertainment,20366,High,53099,1697.17,3.2,Very Low
ATQCUS3431,Entertainment,24580,High,55323,2048.33,3.7,Very Low
ATQCUS3432,Entertainment,24524,High,53019,2043.67,3.85,Very Low
ATQCUS3433,Entertainment,22923,High,52479,1910.25,3.64,Very Low
ATQCUS3434,Entertainment,21626,High,51058,1802.17,3.53,Very Low
ATQCUS3435,Entertainment,24421,High,55839,2035.08,3.64,Very Low
ATQCUS3436,Entertainment,22670,High,57801,1889.17,3.27,Very Low
ATQCUS3437,Entertainment,14135,Low,25297,1177.92,4.66,Very Low
ATQCUS3438,Entertainment,15965,Low,27425,1330.42,4.85,Very Low
ATQCUS3439,Entertainment,15233,Low,25473,1269.42,4.98,Very Low
ATQCUS3440,Entertainment,13406,Low,26647,1117.17,4.19,Very Low
ATQCUS3441,Entertainment,15527,Low,28427,1293.92,4.55,Very Low
ATQCUS3442,Entertainment,15059,Low,27714,1254.92,4.53,Very Low
ATQCUS3443,Entertainment,17146,Low,28502,1428.83,5.01,Very Low
ATQCUS3444,Entertainment,15759,High,41710,1313.25,3.15,Very Low
ATQCUS3445,Entertainment,14465,High,41579,1205.42,2.9,Very Low
ATQCUS3446,Entertainment,14811,High,39451,1234.25,3.13,Very Low
ATQCUS3447,Entertainment,16938,High,41779,1411.5,3.38,Very Low
ATQCUS3448,Bills,68950,High,64327,5745.83,8.93,High
ATQCUS3449,Bills,60944,High,65541,5078.67,7.75,High
ATQCUS3450,Bills,65738,High,64006,5478.17,8.56,High
ATQCUS3451,Bills,57645,High,61189,4803.75,7.85,High
ATQCUS3452,Bills,64256,High,61278,5354.67,8.74,High
ATQCUS3453,Bills,60074,High,62174,5006.17,8.05,High
ATQCUS3454,Bills,60906,High,62383,5075.5,8.14,High
ATQCUS3455,Bills,49170,High,62074,4097.5,6.6,Low
ATQCUS3456,Bills,59167,High,63576,4930.58,7.76,High
ATQCUS3457,Bills,58731,High,62155,4894.25,7.87,High
ATQCUS3458,Bills,63328,High,62724,5277.33,8.41,High
ATQCUS3459,Bills,69301,High,63129,5775.08,9.15,Very High
ATQCUS3460,Bills,62682,High,58381,5223.5,8.95,High
ATQCUS3461,Bills,58377,High,64534,4864.75,7.54,High
ATQCUS3462,Bills,31564,High,39363,2630.33,6.68,Low
ATQCUS3463,Bills,34023,High,41126,2835.25,6.89,Low
ATQCUS3464,Bills,33318,High,39570,2776.5,7.02,High
ATQCUS3465,Bills,35021,High,40279,2918.42,7.25,High
ATQCUS3466,Bills,29005,Low,38407,2417.08,6.29,Low
ATQCUS3467,Bills,34147,High,38846,2845.58,7.33,High
ATQCUS3468,Bills,30838,Low,38710,2569.83,6.64,Low
ATQCUS3469,Groceries,28058,Low,38351,2338.17,6.1,Low
ATQCUS3470,Bills,34460,High,39704,2871.67,7.23,High
ATQCUS3471,Bills,36564,High,39359,3047.0,7.74,High
ATQCUS3472,Bills,46390,High,68779,3865.83,5.62,Low
ATQCUS3473,Bills,43867,High,69389,3655.58,5.27,Very Low
ATQCUS3474,Bills,48312,High,68650,4026.0,5.86,Low
ATQCUS3475,Bills,49273,High,69710,4106.08,5.89,Low
ATQCUS3476,Bills,46918,High,71604,3909.83,5.46,Low
ATQCUS3477,Bills,46195,High,73541,3849.58,5.23,Very Low
ATQCUS3478,Bills,46039,High,68104,3836.58,5.63,Low
ATQCUS3479,Bills,47048,High,68574,3920.67,5.72,Low
ATQCUS3480,Bills,41066,High,64164,3422.17,5.33,Low
ATQCUS3481,Bills,42393,High,68632,3532.75,5.15,Very Low
ATQCUS3482,Bills,29238,Low,35168,2436.5,6.93,High
ATQCUS3483,Bills,28889,Low,32291,2407.42,7.46,High
ATQCUS3484,Bills,26833,Low,34133,2236.08,6.55,Low
ATQCUS3485,Bills,32171,Low,36227,2680.92,7.4,High
ATQCUS3486,Bills,29426,Low,35792,2452.17,6.85,Low
ATQCUS3487,Bills,31547,Low,34063,2628.92,7.72,High
ATQCUS3488,Bills,30239,Low,33314,2519.92,7.56,High
ATQCUS3489,Bills,30519,Low,34383,2543.25,7.4,High
ATQCUS3490,Bills,28609,Low,35381,2384.08,6.74,Low
ATQCUS3491,Bills,26549,Low,33598,2212.42,6.58,Low
ATQCUS3492,Bills,28120,Low,31942,2343.33,7.34,High
ATQCUS3493,Bills,29008,High,49436,2417.33,4.89,Very Low
ATQCUS3494,Bills,29866,High,52786,2488.83,4.71,Very Low
ATQCUS3495,Bills,30842,High,52538,2570.17,4.89,Very Low
ATQCUS3496,Bills,30741,High,55039,2561.75,4.65,Very Low
ATQCUS3497,Bills,34740,High,53800,2895.0,5.38,Low
ATQCUS3498,Bills,27976,High,52596,2331.33,4.43,Very Low
ATQCUS3499,Bills,28327,High,52160,2360.58,4.53,Very Low
ATQCUS3500,Bills,62038,High,66107,5169.83,7.82,High
ATQCUS3501,Bills,59174,High,62974,4931.17,7.83,High
ATQCUS3502,Bills,52760,High,59583,4396.67,7.38,High
ATQCUS3503,Bills,57164,High,58431,4763.67,8.15,High
ATQCUS3504,Bills,51332,High,62575,4277.67,6.84,Low
ATQCUS3505,Bills,63059,High,66256,5254.92,7.93,High
ATQCUS3506,Bills,53352,High,58970,4446.0,7.54,High
ATQCUS3507,Bills,52117,High,61472,4343.08,7.07,High
ATQCUS3508,Bills,53160,High,61170,4430.0,7.24,High
ATQCUS3509,Bills,56642,High,65295,4720.17,7.23,High
ATQCUS3510,Bills,54429,High,61221,4535.75,7.41,High
ATQCUS3511,Bills,32311,High,39466,2692.58,6.82,Low
ATQCUS3512,Bills,28985,Low,37756,2415.42,6.4,Low
ATQCUS3513,Bills,27160,Low,36005,2263.33,6.29,Low
ATQCUS3514,Bills,29479,Low,38648,2456.58,6.36,Low
ATQCUS3515,Bills,30695,High,40824,2557.92,6.27,Low
ATQCUS3516,Bills,34191,Low,37721,2849.25,7.55,High
ATQCUS3517,Bills,30969,High,39553,2580.75,6.52,Low
ATQCUS3518,Bills,28268,Low,37412,2355.67,6.3,Low
ATQCUS3519,Bills,26226,Low,37467,2185.5,5.83,Low
ATQCUS3520,Bills,34233,High,64022,2852.75,4.46,Very Low
